date,harris_mean,harris_var,trump_mean,trump_var,other_mean,other_var
2024-07-25,0.5800709534368071,0.000616112464105267,0.3749370065513186,0.0006099277675121787,0.04,0.0009524590163934425
2024-07-26,0.5800621073093335,0.0006233642072365214,0.37493291102312987,0.0006146137295269848,0.04,0.0009534590163934425
2024-07-27,0.5800367619031485,0.0006451180389800592,0.3749209908735332,0.0006286710821382008,0.04,0.0009564590163934426
2024-07-28,0.5799981153373446,0.0006813702125287469,0.3749022663890962,0.0006520983400762009,0.04000000000000001,0.0009614590163934427
2024-07-29,0.5799504396244158,0.0007321157229386082,0.3748782049364248,0.0006848933672400898,0.04,0.0009684590163934424
2024-07-30,0.5798980597078854,0.0007973495032534809,0.3748504597174763,0.0007270537570014444,0.04,0.0009774590163934426
2024-07-31,0.579844623176939,0.0008770672800824161,0.3748206315789474,0.0007785771789473684,0.039999999999999994,0.0009884590163934425
2024-08-01,0.5797927832775234,0.0009712659449730544,0.37479010341987246,0.0008394616199395953,0.04,0.0010014590163934427
2024-08-02,0.5797442098127105,0.001079943541641129,0.3747599594640243,0.000909705501632699,0.04000000000000001,0.0010164590163934425
2024-08-03,0.5796997730644922,0.001203099050493974,0.37473097450498255,0.0009893076961304517,0.04,0.0010334590163934426
2024-08-04,0.5796597738616686,0.0013407321190908377,0.37470364741641343,0.0010782674772036474,0.04000000000000001,0.0010524590163934425
2024-08-05,0.5796241493596012,0.001492842821058353,0.3746782548144924,0.0011765844421716897,0.04,0.0010734590163934427
2024-08-06,0.5795926294099447,0.0016594314728930978,0.3746549079020812,0.0012842584291523802,0.04000000000000001,0.0010964590163934425
2024-08-07,0.579564843536123,0.0018404985086327788,0.3746336030983394,0.0014012894433584832,0.04,0.0011214590163934426
2024-08-08,0.5795403883656615,0.0020360444008548145,0.3746142627345845,0.0015276775978552279,0.04,0.0011484590163934427
2024-08-09,0.5795188669209611,0.0022460696146446063,0.37459676550694754,0.0016634230692292307,0.04,0.0011774590163934427
2024-08-10,0.5794999093718363,0.0024705745832825717,0.3745809680158505,0.0018085260662326634,0.04,0.0012084590163934426
2024-08-11,0.5794831822879062,0.002709559697404361,0.3745667192531846,0.001962986808693725,0.04,0.0012414590163934427
2024-08-12,0.5794683911488213,0.002963025302059959,0.37455386984982675,0.0021268055140546784,0.04,0.0012764590163934426
2024-08-13,0.5794552791564402,0.003230971698105301,0.3745422776077886,0.002299982389318498,0.04,0.0013134590163934425
2024-08-14,0.5794436242132257,0.0035133991457422784,0.3745318104976704,0.0024825176266853586,0.04,0.0013524590163934427
2024-08-15,0.5794332351623047,0.0038103078689237556,0.37452234798832706,0.002674411401616993,0.04000000000000001,0.0013934590163934427
2024-08-16,0.5794239479028266,0.004121698059904688,0.3745137813211845,0.002875663872437358,0.04,0.0014364590163934428
2024-08-17,0.579415621701797,0.004447569883563045,0.3745060131488405,0.003086275180858737,0.04,0.0014814590163934427
2024-08-18,0.5794081358514319,0.004787923481315946,0.3744989568178301,0.0033062454530258475,0.04,0.0015284590163934426
2024-08-19,0.6151063527874595,0.0005920813982988315,0.3446481060323665,0.000556717508312252,0.040245541180173906,0.0004216221326752066
2024-08-20,0.615294456580991,0.0006026468408462015,0.34435592704860846,0.0005652862789060855,0.040349616370400423,0.0004238055865364655
2024-08-21,0.6153898875530024,0.0006252332676278184,0.34414114627984355,0.00057971651530206,0.04046896616715401,0.00042631643654681794
2024-08-22,0.6154048687615474,0.0006600975266457514,0.34399179123270196,0.0006002441183691358,0.040603340005750756,0.00042915223334615785
2024-08-23,0.6153504845665934,0.0007073216236276533,0.3438970378258385,0.000627021688954649,0.04075247760756823,0.00043231060786009737
2024-08-24,0.6152365790324357,0.0007668563662616686,0.3438473012006779,0.0006601339870875886,0.04091611976688643,0.0004357894775036949
2024-08-25,0.6150717660039127,0.0008385578655262289,0.3438342192437738,0.0006996119061711839,0.04109401475231352,0.000439587163802416
2024-08-26,0.6148635115134806,0.0009222169827298083,0.34385056870067304,0.000745444609584659,0.04128591978584637,0.0004437024085181542
2024-08-27,0.6146182516487952,0.001017582390388823,0.3438901497319942,0.0007975897519313342,0.041491598619210535,0.00044813430757436305
2024-08-28,0.6143415188011677,0.0011243781656100976,0.34394766428679147,0.0008559818812358455,0.041710816912040795,0.00045288219686323117
2024-08-29,0.6140380610215775,0.0012423168797466167,0.3440186019806064,0.0009205392105350095,0.04194333699781601,0.0004579455223116309
2024-08-30,0.6137119484352501,0.0013711090830591857,0.34409913842808043,0.0009911689829547536,0.04218891313666946,0.000463323717110954
2024-08-31,0.6133666659379416,0.0015104699695006408,0.3441860462193739,0.0010677716559257516,0.042447287842684533,0.0004690160988129202
2024-09-01,0.6130051935567805,0.0016601238795071124,0.3442766169568578,0.0011502441136581531,0.04271818948636177,0.0004750217911788601
2024-09-02,0.6126300762924638,0.0018198071759207917,0.3443685925757327,0.0012384820924493047,0.043001331131803495,0.00048133967073797694
2024-09-03,0.6122434850157873,0.001989269918344018,0.34446010454159326,0.001332381976659698,0.0432964104426195,0.00048796833538519653
